=== TABLE 1: Code Categories by First Digit ===
Primer dígito | Agrupación Tipo o serie a la cual pertenece el mensaje.
0 | Avisos
1 | Inicio del proceso
2 | Aceptaciones
3 | Intercambios de información
4 | Rehúses
5 | Bajas
6 | Interlocución
7 | Arbitraje / Información Penalizaciones
8 | Documentos en el formato original enviado
9 | Compensación

=== TABLE 0: Full Sequence Table (46 rows) ===
R0: Versión | Fecha | Modificaciones sobre versión anterior
 | 580(F) | Envía factura rectificativa de anulación. | CHEA CHCCS | APUB SAS EMER | 
 | 671(F) | Interlocutores por Factura | CHCCS CCS->CH | TODOS_CCS | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
(*) Sólo se puede emitir si no ha habido una aceptación previa del parte de asistencia (271)

=== TABLE 82 (17 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
486(F) | Rechaza factura, transcurso plazos Convenio | EA CH CCSCH | APRIV_2013 APRIV_2014 DC |  | 281(F) Acepta factura | 281(F) | Acepta factura | EACH CCSCH | APRIV_2013 APRIV_2014 DC 2010T 2010U | 
 | EA CH CCSCH | 2010T 2010U | 15 | 308 (F) | 308 | Acepta rechazo de factura | CH EA CH CCS | 2010T 2010U | 
 | 314 | Solicita envío de hoja de firmas | EACH CCSCH | 2010T 2010U | 
 | 570(F) | Abandono gestión de factura | CHEA CHCCS | 2010T 2010U | 
 | 580(F) | Envía factura rectificativa de anulación | CH EA CCSCH | APRIV_2013 APRIV_2014 DC 2010T 2010U | 
 | 653 | Alegaciones subcomisión por factura. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 671(F) | Interlocutores por Factura | CH EA CHCCS EA->CH CCS->CH | APRIV_2013 APRIV_2014 DC | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 369(F) | Envía aclaración factura | CHEA CHCCS | 
 | 814 | Envío hoja de firmas | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 869(F) | Doc. original Envía aclaración factura | CHEA CHCCS | TODOS | 
(1) La caducidad de 15 días con acción 308 se aplica cuando proviene de un rechazo de factura 481 ó 

=== TABLE 83 (12 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
487(F) | Rechaza Factura, conductor sin cobertura | EA CH CCSCH | ACESI |  | 281(F) | Acepta factura | EACH CCSCH | ACESI | 
 | 570(F) | Abandono gestión de factura | CHEA CHCCS | 2010T | 
 | 580(F) | Envía factura rectificativa de anulación. | CH EA CCSCH | ACESI | 
 | 671(F) | Interlocutores por Factura | CH EA CHCCS EA->CH CCS->CH | ACESI | 
 | 181(F) | Envía factura | CH  EA CHCCS | ACESI | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 


=== TABLE 84 (22 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
487+ 870 (F) | Rechaza factura: discrepancia o desproporción entre diagnóstico y el tratamiento (+ Justificante) | EA CH CCSCH | 2010T | 15 | 308 (1) | 281(F) | Acepta factura | EACH CCSCH | 2010T 2010U | 
 | 308 | Acepta rechazo de factura | CH EA CCSCH | 2010T 2010U | 
 | 314 | Solicita hoja de firmas | EACH CCSCH | 2010T 2010U | 
 | 570(F) | Abandono gestión de factura | CHEA CHCCS | 2010T 2010U | 
 | 580(F) | Envía factura rectificativa de anulación. | CH EA CCSCH | 2010T 2010U | 
 | 653 | Alegaciones subcomisión por factura. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 814 | Envío hoja de firmas | CHEA CHCCS | 2010T 2010U | 
 | 870 | Justificante de rechazo de factura. | CH EA CCSCH | 2010T 2010U | 
 | Respuestas a rechazo factura + justificante o procedente de caducidad:
 | 281(F) | Acepta factura | EACH CCSCH | 2010T 2010U | 
 | 308 | Acepta rechazo de factura | CH EA CCSCH | 2010T 2010U | 
 | 309 | No acepta rechazo de factura | CH EA CCSCH | 2010T 2010U | 
 | 314 | Solicita hoja de firmas | EACH CCSCH | 2010T 2010U | 
 | 570(F) | Abandono gestión de factura | CHEA CHCCS | 2010T 2010U | 
 | 580(F) | Envía factura rectificativa de anulación. | CH EA CCSCH | 2010T 2010U | 
 | 653 | Alegaciones subcomisión por factura. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 814 | Envío hoja de firmas | CHEA CHCCS | 2010T 2010U | 
 | 369 | Envía aclaración factura (Doc. Adicional) | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 869 | Documento de aclaración factura (Doc. Adicional) | CHEA CHCCS | 


=== TABLE 85 (10 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
488(F) | Rechaza Factura, prestación no autorizada | EA CH CCSCH | ACESI |  | 281(F) | Acepta factura | EACH CCSCH | ACESI | 
 | 580(F) | Envía factura rectificativa de anulación. | CH EA CCSCH | ACESI | 
 | 671(F) | Interlocutores por Factura | CH EA CHCCS EA->CH CCS->CH | ACESI | 
 | 181(F) | Envía factura | CH  EA CHCCS | ACESI | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 

=== TABLE 86 (13 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
492 | Rechaza parte, no se trata de un hecho de la circulación | EA CH CCSCH | APRIV_2013 APRIV_2014 DC |  | 271 (***) | Acepta parte | EACH CCSCH | APRIV_2013 APRIV_2014 DC | 
 | 500(b) | Baja del expediente | CH EA  CHCCS | APRIV_2013 APRIV_2014 DC | 
 | 670 | Interlocutores por Parte | CH EA CHCCS EACH CCSCH | APRIV_2013 APRIV_2014 DC | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 375 | Solicita aclaración declaración responsable | CCSCH | 
 | 376 | Envía aclaración declaración responsable | CHCCS | 
 | 876 | Envía original aclaración declaración responsable l | CHCCS | 
(***) No se permite el envío de 271 tras rechazo, si ya existe un 271 previo en el diálogo (b)- No s

=== TABLE 87 (38 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
492 +841 | No se trata de un hecho de la circulación (+ Justificante) | EA CH CCSCH | 2010T 2010U | 15 60 18 | 310 (1) 310 (2) 271 (3) | 841 | Envío justificante | EA CH CCS CH | 2010T 2010U | 
 | 366 | Documentación sin catalogar | CH  EA CHCCS | 
 | 866 | Documento sin catalogar | CH  EA CHCCS | 
 | 367 | Documentación sin catalogar | EA CH CCS CH | 
 | 867 | Documento sin catalogar | EA CH CCS CH | 
 | Respuestas a rechazo + justificante o procedente de caducidad:
 | 181 (*) | Envío factura | CHEA CHCCS | 2010T 2010U | 
 | 201 | Acepta parte de urgencias | EACH CCSCH | 2010T 2010U | 
 | 202 | Acepto continuidad de tratamiento. | EACH CCSCH | 2010T 2010U | 
 | 271 | Acepta parte de asistencia | EACH CCSCH | 2010T 2010U | 
 | 302 | Comunica cambio de diagnóstico. | CH  EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico. | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico. | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico. | CH  EA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010T 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010T 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CH  EA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CH EA CHCCS | 2010T 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010T 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 825 | Solicito autorización ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 841 | Justificante de rechazo de parte | EACH | 2010T 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 806 | Informe cambio diagnóstico | CHEA CHCCS | 2010T 2010U | 
 | 811 | Informe médico de evolución | CHEA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
Según convenio, la EA debe remitir el justificante de rechazo (841) junto al mensaje de rechazo en e

=== TABLE 88 (14 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
494 | Rechaza parte, transcurso plazos previstos en Convenio | EA CH CCSCH | APRIV_2013 APRIV_2014 |  | 271 (***) | Acepta parte | EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 500(b) | Baja del expediente | CH EA  CHCCS | APRIV_2013 APRIV_2014 | 
 | 670 | Interlocutores por Parte | CH EA CHCCS EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 181(F) (****) | Envía factura | CH  EA CHCCS | APRIV_2013 APRIV_2014 | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 375 | Solicita aclaración declaración responsable | CCSCH | 
 | 376 | Envía aclaración declaración responsable | CHCCS | 
 | 876 | Envía original aclaración declaración responsable l | CHCCS | 
(***) No se permite el envío de 271 tras rechazo, si ya existe un 271 previo en el diálogo (****) Se

=== TABLE 89 (15 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
495 | Rechaza parte, existencia probada de fraude | EA CH CCSCH | APRIV_2013 APRIV_2014 |  | 271 (***) | Acepta parte | EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 500(b) | Baja del expediente | CH EA  CHCCS | APRIV_2013 APRIV_2014 | 
 | 670 | Interlocutores por Parte | CH EA CHCCS EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 181(F) (****) | Envía factura | CH  EA CHCCS | APRIV_2013 APRIV_2014 | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 375 | Solicita aclaración declaración responsable | CCSCH | 
 | 376 | Envía aclaración declaración responsable | CHCCS | 
 | 876 | Envía original aclaración declaración responsable l | CHCCS | 
 | 885 | Envía informe de alta | CHEA CHCCS | APRIV 2010 APRIV_2013 APRIV_2014 | 
(***) Se permite el envío de 271 tras rechazo, si ya existe un 271 previo en el diálogo (****) Se pe

=== TABLE 90 (34 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
495 +841 | Existencia probada de fraude (+ Justificante) | EA CH CCSCH | 2010T 2010U | 15 60 18 | 310 (1) 310 (2) 271 (3) | 841 | Envío justificante | EA CH CCS CH | 2010T 2010U | 
 | 366 | Documentación sin catalogar | CH  EA CHCCS | 
 | 866 | Documento sin catalogar | CH  EA CHCCS | 
 | 367 | Documentación sin catalogar | EA CH CCS CH | 
 | 867 | Documento sin catalogar | EA CH CCS CH | 
 | Respuestas a rechazo + justificante o procedente de caducidad:
 | 181 (*) | Envío de factura | CHEA CHCCS | 
 | 201 | Acepta parte de urgencias | EACH CCSCH | 2010T 2010U | 
 | 202 | Acepta continuación de tratamiento. | EACH CCSCH | 2010T 2010U | 
 | 271 | Acepta parte de asistencia | EACH CCSCH | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010T 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010T 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CH  EA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CH EA CHCCS | 2010T 2010U | 
 | 652 | Alegaciones subcomisión parte. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CH  EA CHCCS | 2010T 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CH  EA CHCCS | 2010T 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CH  EA CHCCS | 2010T 2010U | 
 | 841 | Justificante de rechazo de parte | EACH | 2010T 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 806 | Informe cambio diagnóstico | CH  EA CHCCS | 2010T 2010U | 
 | 811 | Informe médico de evolución | CH  EA CHCCS | 2010T 2010U | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
Según convenio, la EA debe remitir el justificante de rechazo (841) junto al mensaje de rechazo en e

=== TABLE 91 (15 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
496 | Rechaza parte, falta de relación causal, criterio cronológico | EA CH CCSCH | APRIV_2013 APRIV_2014 |  | 271 (***) | Acepta parte | EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 500(b) | Baja del expediente | CH EA  CHCCS | APRIV_2013 APRIV_2014 | 
 | 670 | Interlocutores por Parte | CH EA CHCCS EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 181(F) (****) | Envía factura | CH  EA CHCCS | APRIV_2013 APRIV_2014 | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 375 | Solicita aclaración declaración responsable | CCSCH | 
 | 376 | Envía aclaración declaración responsable | CHCCS | 
 | 876 | Envía original aclaración declaración responsable l | CHCCS | 
 | 885 | Envía informe de alta | CHEA CHCCS | APRIV 2010 APRIV_2013 APRIV_2014 | 
(***) Se permite el envío de 271 tras rechazo, si ya existe un 271 previo en el diálogo (****) Se pe

=== TABLE 92 (27 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
496 | Falta de relación causal, criterio cronológico | EA CH CCSCH | 2010T 2010U | 15 60 | 310 (1) 310 (2) | 181 (*) | Envío factura | CHEA CHCCS | 
 | 201 | Acepta parte de urgencias | EACH CCSCH | 2010T 2010U | 
 | 202 | Acepta continuación de tratamiento. | EACH CCSCH | 2010T 2010U | 
 | 271 | Acepta parte de asistencia | EACH CCSCH | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010T 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010T 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CH  EA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CH EA CHCCS | 2010T 2010U | 
 | 652 | Alegaciones subcomisión parte. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CH  EA CHCCS | 2010T 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CH  EA CHCCS | 2010T 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CH  EA CHCCS | 2010T 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 806 | Informe cambio diagnóstico | CHEA CHCCS | 
 | 811 | Informe médico de evolución | CHEA CHCCS | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
En los expedientes iniciados con 101 (PA Urgencias) o 176 (PA No adheridas) no es necesario enviar j

=== TABLE 93 (15 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
497 | Rechaza parte, falta de relación causal, criterio de intensidad | EA CH CCSCH | APRIV_2013 APRIV_2014 |  | 271 (***) | Acepta parte | EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 500(b) | Baja del expediente | CH EA  CHCCS | APRIV_2013 APRIV_2014 | 
 | 670 | Interlocutores por Parte | CH EA CHCCS EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 181(F) (****) | Envía factura | CH  EA CHCCS | APRIV_2013 APRIV_2014 | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 375 | Solicita aclaración declaración responsable | CCSCH | 
 | 376 | Envía aclaración declaración responsable | CHCCS | 
 | 876 | Envía original aclaración declaración responsable l | CHCCS | 
 | 885 | Envía informe de alta | CHEA CHCCS | APRIV 2010 APRIV_2013 APRIV_2014 | 
(***) Se permite el envío de 271 tras rechazo, si ya existe un 271 previo en el diálogo (****) Se pe

=== TABLE 94 (39 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
497 +841 | Falta de relación causal, criterio de intensidad (+ Justificante) | EA CH CCSCH | 2010T 2010U | 15 60 18 | 310 (1) 310 (2) 271 (3) | 841 | Envío justificante | EA CH CCS CH | 2010T 2010U | 
 | 366 | Documentación sin catalogar | CH  EA CHCCS | 
 | 866 | Documento sin catalogar | CH  EA CHCCS | 
 | 367 | Documentación sin catalogar | EA CH CCS CH | 
 | 867 | Documento sin catalogar | EA CH CCS CH | 
 | Respuestas a rechazo + justificante o procedente de caducidad:
 | 181 (*) | Envío factura | CH  EA CHCCS | 2010T 2010U | 
 | 201 | Acepta parte de urgencias | EACH CCSCH | 2010T 2010U | 
 | 202 | Acepta continuación de tratamiento. | EACH CCSCH | 2010T 2010U | 
 | 271 | Acepta parte de asistencia | EACH CCSCH | 2010T 2010U | 
 | 302 | Comunica cambio de diagnóstico. | CH  EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico. | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico. | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico. | CH  EA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010T 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010T 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CH  EA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CH EA CHCCS | 2010T 2010U | 
 | 652 | Alegaciones subcomisión parte. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CH  EA CHCCS | 2010T 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CH  EA CHCCS | 2010T 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CH  EA CHCCS | 2010T 2010U | 
 | 841 | Justificante de rechazo de parte | EACH | 2010T 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 387 | Comunica límite conductor | EA->CH | ACESI | 
 | 806 | Informe cambio diagnóstico | CHEA CHCCS | 
 | 811 | Informe médico de evolución | CHEA CHCCS | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
Según convenio, la EA debe remitir el justificante de rechazo (841) junto al mensaje de rechazo en e

=== TABLE 95 (15 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
498 | Rechaza parte, falta de relación causal, criterio topográfico | EA CH CCSCH | APRIV_2013 APRIV_2014 |  | 271 (***) | Acepta parte | EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 500(b) | Baja del expediente | CH EA  CHCCS | APRIV_2013 APRIV_2014 | 
 | 670 | Interlocutores por Parte | CH EA CHCCS EACH CCSCH | APRIV_2013 APRIV_2014 | 
 | 181(F) (****) | Envía factura | CH  EA CHCCS | APRIV_2013 APRIV_2014 | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 866 | Doc. original sin catalogar | CHEA CHCCS | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 867 | Doc. original sin catalogar | EACH CCSCH | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
 | 375 | Solicita aclaración declaración responsable | CCSCH | 
 | 376 | Envía aclaración declaración responsable | CHCCS | 
 | 876 | Envía original aclaración declaración responsable l | CHCCS | 
 | 885 | Envía informe de alta | CHEA CHCCS | APRIV 2010 APRIV_2013 APRIV_2014 | 
(***) Se permite el envío de 271 tras rechazo, si ya existe un 271 previo en el diálogo (****) Se pe

=== TABLE 96 (39 rows) ===
RG1 |  | Origen Destino | Convenio | Caducidad común | mensaje acción común | Respuesta | Origen Destino | Convenio | 
498 +841 | Falta de relación causal, criterio topográfico (+ Justificante) | EA CH CCSCH | 2010T 2010U | 15 60 18 | 310 (1) 310 (2) 271 (3) | 841 | Envío justificante | EA CH CCS CH | 2010T 2010U | 
 | 366 | Documentación sin catalogar | CH  EA CHCCS | 
 | 866 | Documento sin catalogar | CH  EA CHCCS | 
 | 367 | Documentación sin catalogar | EA CH CCS CH | 
 | 867 | Documento sin catalogar | EA CH CCS CH | 
 | Respuestas a rechazo + justificante o procedente de caducidad:
 | 181 (*) | Envía factura | CHEA CHCCS | 2010T 2010U | 
 | 201 | Acepta parte de urgencias | EACH CCSCH | 2010T 2010U | 
 | 202 | Acepta continuación de tratamiento. | EACH CCSCH | 2010T 2010U | 
 | 271 | Acepta parte de asistencia | EACH CCSCH | 2010T 2010U | 
 | 302 | Comunica cambio de diagnóstico. | CH  EA CHCCS | 2010T 2010U | 
 | 303 | Acepta cambio de diagnóstico | EACH CCSCH | 2010T 2010U | 
 | 304 | Rechaza cambio de diagnóstico. | EACH CCSCH | 2010T 2010U | 
 | 305 | Solicita aclaraciones de cambio de diagnóstico. | EACH CCSCH | 2010T 2010U | 
 | 306 | Envía aclaraciones cambio diagnóstico. | CH  EA CHCCS | 2010T 2010U | 
 | 311 | Solicita informe médico de evolución | EACH CCSCH | 2010T 2010U | 
 | 319 | Acepto Infiltraciones-bloqueos facetarios, nerviosos | EACH CCSCH | 2010T 2010U | 
 | 320 | Rechazo Infiltraciones-bloqueos facetarios | EACH CCSCH | 2010T 2010U | 
 | 321 | Acepto ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 322 | Rechazo ondas de choque radiales | EACH CCSCH | 2010T 2010U | 
 | 323 | Acepto ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 324 | Rechazo ondas de choque focales | EACH CCSCH | 2010T 2010U | 
 | 500 | Abandona gestión de expediente | CH  EA CHCCS | 2010T 2010U | 
 | 504 | Baja expediente no convenio | CH  EA CHCCS | 2010T 2010U | 
 | 652 | Alegaciones subcomisión parte. | CHEA CHCCS EA/CCSCH | 2010T 2010U | 
 | 823 | Solicito autorización Infiltraciones-bloqueos facetarios, nerviosos | CH  EA CHCCS | 2010T 2010U | 
 | 824 | Solicito autorización ondas de choque radiales | CH  EA CHCCS | 2010T 2010U | 
 | 825 | Solicito autorización ondas de choque focales | CH  EA CHCCS | 2010T 2010U | 
 | 841 | Justificante de rechazo de parte | EACH | 2010T 2010U | 
 | 360 | Cambio de referencia del expediente | EACH CCSCH | 
 | 366 | Doc. CAS sin catalogar | CHEA CHCCS | 
 | 367 | Doc. CAS sin catalogar | EACH CCSCH | 
